timestamp,packets_sent,bytes_sent,elapsed_time,packet_rate,bandwidth,cpu_usage,memory_usage,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv,attack_intensity,src_ip,dest_ip
2024-09-22 18:37:00.963494,0,0,61.99911308288574,0.0,0.0,6.1,48.2,164880762,22869270230,366405,16429038,1.6105100000000008,,192.168.1.100
2024-09-22 18:37:02.024059,0,0,63.059678077697754,0.0,0.0,3.8,48.2,164882183,22869271446,366415,16429047,1.6105100000000008,,192.168.1.100
2024-09-22 18:37:03.084347,0,0,64.11996579170227,0.0,0.0,10.4,48.2,164901477,22869276114,366441,16429067,1.6105100000000008,,192.168.1.100
2024-09-22 18:37:04.144965,0,0,65.18058443069458,0.0,0.0,5.7,48.2,164904355,22869278631,366458,16429084,1.6105100000000008,,192.168.1.100
2024-09-22 18:37:05.207939,0,0,66.24355816841125,0.0,0.0,13.2,48.2,164911143,22869284546,366498,16429119,1.771561000000001,,192.168.1.100
2024-09-22 18:37:06.268375,0,0,67.30399417877197,0.0,0.0,8.5,48.4,164913175,22869286124,366511,16429129,1.771561000000001,,192.168.1.100
2024-09-22 18:37:07.365504,0,0,68.40112280845642,0.0,0.0,11.9,48.2,164914050,22869286994,366517,16429134,1.771561000000001,,192.168.1.100
2024-09-22 18:37:08.463111,0,0,69.49872970581055,0.0,0.0,11.9,48.2,164914976,22869287753,366524,16429140,1.771561000000001,,192.168.1.100
2024-09-22 18:37:09.524837,0,0,70.56045579910278,0.0,0.0,5.7,48.2,164934153,22869292304,366548,16429158,1.771561000000001,,192.168.1.100
2024-09-22 18:37:10.586640,0,0,71.62225890159607,0.0,0.0,11.4,48.3,164935310,22869293012,366555,16429163,1.771561000000001,,192.168.1.100
2024-09-22 18:37:11.648065,0,0,72.68368363380432,0.0,0.0,5.2,48.2,164936467,22869293720,366562,16429168,1.771561000000001,,192.168.1.100
2024-09-22 18:37:12.710216,0,0,73.74583506584167,0.0,0.0,7.5,48.2,164937159,22869294245,366565,16429170,1.771561000000001,,192.168.1.100
2024-09-22 18:37:13.771800,0,0,74.80741882324219,0.0,0.0,7.5,48.2,164938085,22869295004,366572,16429176,1.771561000000001,,192.168.1.100
2024-09-22 18:37:14.833838,0,0,75.86945724487305,0.0,0.0,3.3,48.2,164957727,22869299738,366600,16429197,1.771561000000001,,192.168.1.100
2024-09-22 18:37:15.898145,0,0,76.9337637424469,0.0,0.0,11.5,48.2,164958884,22869300446,366607,16429202,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:16.962910,0,0,77.9985294342041,0.0,0.0,11.8,48.2,164959576,22869300971,366610,16429204,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:18.025617,0,0,79.06123614311218,0.0,0.0,9.4,48.2,164960385,22869301613,366615,16429208,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:19.093589,0,0,80.12920784950256,0.0,0.0,7.5,48.2,164961194,22869302255,366620,16429212,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:20.156148,0,0,81.19176745414734,0.0,0.0,6.1,48.2,164973047,22869303161,366630,16429220,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:21.220403,0,0,82.2560224533081,0.0,0.0,10.8,48.2,164992755,22869308277,366659,16429242,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:22.301100,0,0,83.33671855926514,0.0,0.0,6.5,48.2,164994139,22869309327,366665,16429246,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:23.358608,0,0,84.39422655105591,0.0,0.0,9.4,48.2,164995065,22869310086,366672,16429252,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:24.416309,0,0,85.45192790031433,0.0,0.0,5.7,48.2,164995757,22869310611,366675,16429254,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:25.474293,0,0,86.50991201400757,0.0,0.0,5.2,48.2,164996914,22869311319,366682,16429259,1.9487171000000014,,192.168.1.100
2024-09-22 18:37:26.536211,0,0,87.57183051109314,0.0,0.0,11.8,48.3,165000975,22869318368,366713,16429283,2.0,,192.168.1.100
2024-09-22 18:37:27.632768,0,0,88.66838669776917,0.0,0.0,15.6,48.2,165020152,22869322919,366737,16429301,2.0,,192.168.1.100
2024-09-22 18:37:28.709906,0,0,89.74552512168884,0.0,0.0,11.3,48.2,165021231,22869323831,366746,16429309,2.0,,192.168.1.100
2024-09-22 18:37:29.767930,0,0,90.80354881286621,0.0,0.0,5.2,48.2,165022496,22869324599,366753,16429314,2.0,,192.168.1.100
2024-09-22 18:37:30.825610,0,0,91.86122870445251,0.0,0.0,3.8,48.2,165024118,22869325490,366764,16429322,2.0,,192.168.1.100
2024-09-22 18:37:31.883551,0,0,92.91916966438293,0.0,0.0,11.5,48.2,165024810,22869326015,366767,16429324,2.0,,192.168.1.100
2024-09-22 18:37:32.941395,0,0,93.9770143032074,0.0,0.0,7.1,48.2,165044756,22869331074,366797,16429347,2.0,,192.168.1.100
2024-09-22 18:37:34.000707,0,0,95.03632593154907,0.0,0.0,9.3,48.2,165045776,22869331899,366805,16429354,2.0,,192.168.1.100
2024-09-22 18:37:35.058271,0,0,96.09389042854309,0.0,0.0,2.9,48.2,165046933,22869332673,366812,16429360,2.0,,192.168.1.100
2024-09-22 18:37:36.117583,0,0,97.15320181846619,0.0,0.0,5.7,48.2,165048090,22869333447,366819,16429366,2.0,,192.168.1.100
2024-09-22 18:37:37.179384,0,0,98.21500277519226,0.0,0.0,15.7,48.2,165048782,22869333972,366822,16429368,2.0,,192.168.1.100
2024-09-22 18:37:38.255085,0,0,99.29070401191711,0.0,0.0,13.5,48.2,165049591,22869334614,366827,16429372,2.0,,192.168.1.100
2024-09-22 18:37:39.314018,0,0,100.34963726997375,0.0,0.0,6.6,48.2,165068885,22869339282,366853,16429392,2.0,,192.168.1.100
2024-09-22 18:37:40.373349,0,0,101.40896844863892,0.0,0.0,5.7,48.2,165070734,22869340581,366863,16429400,2.0,,192.168.1.100
2024-09-22 18:37:41.432803,0,0,102.46842169761658,0.0,0.0,3.8,48.2,165071891,22869341355,366870,16429406,2.0,,192.168.1.100
2024-09-22 18:37:42.491783,0,0,103.5274019241333,0.0,0.0,9.0,48.3,165072583,22869341880,366873,16429408,2.0,,192.168.1.100
2024-09-22 18:37:43.551316,0,0,104.5869345664978,0.0,0.0,9.9,48.2,165073937,22869343439,366886,16429420,2.0,,192.168.1.100
2024-09-22 18:37:44.638289,0,0,105.67390847206116,0.0,0.0,10.2,48.2,165074629,22869343964,366889,16429422,2.0,,192.168.1.100
2024-09-22 18:37:45.697197,0,0,106.73281621932983,0.0,0.0,4.7,48.2,165094934,22869349427,366924,16429451,2.0,,192.168.1.100
2024-09-22 18:37:46.772142,0,0,107.80776143074036,0.0,0.0,6.5,48.2,165096091,22869350135,366931,16429456,2.0,,192.168.1.100
2024-09-22 18:37:47.833652,0,0,108.86927127838135,0.0,0.0,17.0,48.4,165096783,22869350660,366934,16429458,2.0,,192.168.1.100
2024-09-22 18:37:48.933324,0,0,109.96894311904907,0.0,0.0,14.7,48.2,165097709,22869351419,366941,16429464,2.0,,192.168.1.100
2024-09-22 18:37:49.993219,0,0,111.02883768081665,0.0,0.0,5.2,48.2,165098866,22869352127,366948,16429469,2.0,,192.168.1.100
2024-09-22 18:37:51.053246,0,0,112.08886528015137,0.0,0.0,3.3,48.2,165118508,22869356861,366976,16429490,2.0,,192.168.1.100
2024-09-22 18:37:52.112775,0,0,113.1483941078186,0.0,0.0,5.7,48.2,165119200,22869357386,366979,16429492,2.0,,192.168.1.100
2024-09-22 18:37:53.172269,0,0,114.20788836479187,0.0,0.0,8.6,48.5,165120009,22869358028,366984,16429496,2.0,,192.168.1.100
2024-09-22 18:37:54.237577,0,0,115.27319574356079,0.0,0.0,11.7,48.2,165120818,22869358670,366989,16429500,2.0,,192.168.1.100
2024-09-22 18:37:55.298288,0,0,116.33390736579895,0.0,0.0,3.3,48.2,165122714,22869359981,367003,16429511,2.0,,192.168.1.100
2024-09-22 18:37:56.364924,0,0,117.4005434513092,0.0,0.0,6.1,48.2,165124563,22869361214,367013,16429518,2.0,,192.168.1.100
2024-09-22 18:37:57.425585,0,0,118.46120429039001,0.0,0.0,12.3,48.2,165143740,22869365765,367037,16429536,2.0,,192.168.1.100
2024-09-22 18:37:58.489582,0,0,119.52520060539246,0.0,0.0,9.0,48.2,165144666,22869366524,367044,16429542,2.0,,192.168.1.100
2024-09-22 18:37:59.561725,0,0,120.59734416007996,0.0,0.0,11.8,48.2,165146137,22869367676,367054,16429550,2.0,,192.168.1.100
2024-09-22 18:38:00.621997,0,0,121.65761590003967,0.0,0.0,4.8,48.2,165147294,22869368384,367061,16429555,2.0,,192.168.1.100
2024-09-22 18:38:01.683102,0,0,122.71872067451477,0.0,0.0,6.6,48.3,165167781,22869388398,367149,16429635,2.0,,192.168.1.100
2024-09-22 18:38:02.743801,0,0,123.77942037582397,0.0,0.0,8.9,48.3,165227139,22869466437,367231,16429725,2.0,,192.168.1.100
2024-09-22 18:38:03.809825,0,0,124.84544396400452,0.0,0.0,10.4,48.3,165265970,22869495472,367347,16429835,2.0,,192.168.1.100
2024-09-22 18:38:04.872423,0,0,125.9080421924591,0.0,0.0,13.2,48.2,165283835,22869516105,367458,16429943,2.0,,192.168.1.100
2024-09-22 18:38:05.933056,0,0,126.96867537498474,0.0,0.0,6.1,48.3,165305171,22869535717,367550,16430026,2.0,,192.168.1.100
2024-09-22 18:38:07.000223,0,0,128.03584170341492,0.0,0.0,6.6,48.3,165334618,22869555463,367625,16430099,2.0,,192.168.1.100
2024-09-22 18:38:08.060999,0,0,129.0966181755066,0.0,0.0,12.7,48.3,165338293,22869559041,367652,16430124,2.0,,192.168.1.100
2024-09-22 18:38:09.174481,0,0,130.21010041236877,0.0,0.0,12.6,48.3,165362988,22869569140,367720,16430185,2.0,,192.168.1.100
2024-09-22 18:38:10.234664,0,0,131.27028346061707,0.0,0.0,11.8,48.3,165364211,22869569914,367728,16430191,2.0,,192.168.1.100
2024-09-22 18:38:11.296503,0,0,132.33212161064148,0.0,0.0,4.7,48.3,165420256,22869620952,367815,16430273,2.0,,192.168.1.100
2024-09-22 18:38:12.357083,0,0,133.3927023410797,0.0,0.0,8.5,48.3,165436569,22869635660,367886,16430335,2.0,,192.168.1.100
2024-09-22 18:38:13.418827,0,0,134.45444631576538,0.0,0.0,8.5,48.3,165443719,22869644775,367916,16430364,2.0,,192.168.1.100
2024-09-22 18:38:14.485724,0,0,135.521342754364,0.0,0.0,7.5,48.3,165445815,22869646414,367934,16430378,2.0,,192.168.1.100
2024-09-22 18:38:15.547862,0,0,136.5834813117981,0.0,0.0,10.0,48.3,165465523,22869651214,367963,16430400,2.0,,192.168.1.100
2024-09-22 18:38:16.609577,0,0,137.64519572257996,0.0,0.0,6.1,48.3,165467853,22869653521,367985,16430420,2.0,,192.168.1.100
2024-09-22 18:38:17.671431,0,0,138.70705008506775,0.0,0.0,12.4,48.3,165475054,22869660319,368025,16430456,2.0,,192.168.1.100
2024-09-22 18:38:18.734075,0,0,139.7696943283081,0.0,0.0,9.5,48.3,165483022,22869670142,368075,16430504,2.0,,192.168.1.100
2024-09-22 18:38:19.800145,0,0,140.83576440811157,0.0,0.0,6.1,48.3,165484179,22869670850,368082,16430509,2.0,,192.168.1.100
2024-09-22 18:38:20.862021,0,0,141.89764046669006,0.0,0.0,12.1,48.3,165496581,22869673085,368101,16430526,2.0,,192.168.1.100
2024-09-22 18:38:21.925185,0,0,142.9608039855957,0.0,0.0,3.8,48.3,165516486,22869678260,368132,16430550,2.0,,192.168.1.100
2024-09-22 18:38:22.987751,0,0,144.02336978912354,0.0,0.0,5.2,48.3,165517360,22869679195,368138,16430556,2.0,,192.168.1.100
2024-09-22 18:38:24.049543,0,0,145.08516216278076,0.0,0.0,9.0,48.3,165518287,22869679889,368145,16430561,2.0,,192.168.1.100
2024-09-22 18:38:25.111639,0,0,146.14725756645203,0.0,0.0,5.2,48.3,165519444,22869680597,368152,16430566,2.0,,192.168.1.100
2024-09-22 18:38:26.173264,0,0,147.2088828086853,0.0,0.0,9.0,48.3,165523805,22869688248,368188,16430595,2.0,,192.168.1.100
2024-09-22 18:38:27.234859,0,0,148.2704782485962,0.0,0.0,6.6,48.3,165542982,22869692799,368212,16430613,2.0,,192.168.1.100
2024-09-22 18:38:28.297000,0,0,149.33261895179749,0.0,0.0,14.7,48.3,165543791,22869693441,368217,16430617,2.0,,192.168.1.100
2024-09-22 18:38:29.391284,0,0,150.42690348625183,0.0,0.0,13.2,48.3,165544753,22869694236,368224,16430623,2.0,,192.168.1.100
2024-09-22 18:38:30.459626,0,0,151.49524545669556,0.0,0.0,4.2,48.3,165547381,22869696096,368241,16430636,2.0,,192.168.1.100
2024-09-22 18:38:31.531015,0,0,152.56663417816162,0.0,0.0,13.5,48.3,165548538,22869696804,368248,16430641,2.0,,192.168.1.100
2024-09-22 18:38:32.593612,0,0,153.62923073768616,0.0,0.0,4.8,48.3,165549230,22869697329,368251,16430643,2.0,,192.168.1.100
2024-09-22 18:38:33.662567,0,0,154.69818592071533,0.0,0.0,8.5,48.3,165569450,22869702602,368285,16430670,2.0,,192.168.1.100
2024-09-22 18:38:34.725765,0,0,155.7613844871521,0.0,0.0,7.1,48.3,165570142,22869703127,368288,16430672,2.0,,192.168.1.100
2024-09-22 18:38:35.789594,0,0,156.82521271705627,0.0,0.0,3.8,48.3,165571764,22869704150,368299,16430682,2.0,,192.168.1.100
2024-09-22 18:38:36.852675,0,0,157.88829398155212,0.0,0.0,12.3,48.3,165572456,22869704675,368302,16430684,2.0,,192.168.1.100
2024-09-22 18:38:37.916049,0,0,158.95166850090027,0.0,0.0,11.0,48.3,165573148,22869705200,368305,16430686,2.0,,192.168.1.100
2024-09-22 18:38:38.979795,0,0,160.01541376113892,0.0,0.0,12.2,48.3,165574481,22869706033,368315,16430693,2.0,,192.168.1.100
2024-09-22 18:38:40.044045,0,0,161.07966423034668,0.0,0.0,3.8,48.3,165593716,22869710825,368340,16430715,2.0,,192.168.1.100
2024-09-22 18:38:41.109595,0,0,162.1452136039734,0.0,0.0,6.1,48.3,165594873,22869711599,368347,16430721,2.0,,192.168.1.100
2024-09-22 18:38:42.172331,0,0,163.20794987678528,0.0,0.0,8.5,48.3,165595565,22869712124,368350,16430723,2.0,,192.168.1.100
2024-09-22 18:38:43.248277,0,0,164.28389596939087,0.0,0.0,7.0,48.3,165596766,22869713482,368361,16430733,2.0,,192.168.1.100
2024-09-22 18:38:44.311470,0,0,165.34708905220032,0.0,0.0,9.4,48.3,165597575,22869714124,368366,16430737,2.0,,192.168.1.100
2024-09-22 18:38:45.372567,0,0,166.40818572044373,0.0,0.0,4.8,48.3,165599943,22869717795,368381,16430749,2.0,,192.168.1.100
2024-09-22 18:38:46.433275,0,0,167.46889424324036,0.0,0.0,3.8,48.3,165618374,22869719764,368401,16430766,2.0,,192.168.1.100
2024-09-22 18:38:47.496604,0,0,168.5322232246399,0.0,0.0,9.9,48.3,165619758,22869720814,368407,16430770,2.0,,192.168.1.100
2024-09-22 18:38:48.558429,0,0,169.59404754638672,0.0,0.0,13.4,48.3,165620684,22869721573,368414,16430776,2.0,,192.168.1.100
2024-09-22 18:38:49.656738,0,0,170.69235730171204,0.0,0.0,13.2,48.3,165621376,22869722098,368417,16430778,2.0,,192.168.1.100
2024-09-22 18:38:50.718573,0,0,171.75419187545776,0.0,0.0,3.8,48.3,165622533,22869722872,368424,16430784,2.0,,192.168.1.100
2024-09-22 18:38:51.789017,0,0,172.82463574409485,0.0,0.0,7.4,48.3,165624901,22869726543,368439,16430796,2.0,,192.168.1.100
2024-09-22 18:38:52.851352,0,0,173.8869709968567,0.0,0.0,7.5,48.3,165642867,22869728263,368455,16430809,2.0,,192.168.1.100
2024-09-22 18:38:53.926365,0,0,174.96198391914368,0.0,0.0,11.8,48.3,165643793,22869729022,368462,16430815,2.0,,192.168.1.100
2024-09-22 18:38:54.994290,0,0,176.0299093723297,0.0,0.0,21.6,48.3,165645689,22869730465,368476,16430828,2.0,,192.168.1.100
2024-09-22 18:38:56.056574,0,0,177.09219312667847,0.0,0.0,3.8,48.3,165646846,22869731239,368483,16430834,2.0,,192.168.1.100
2024-09-22 18:38:57.118527,0,0,178.1541464328766,0.0,0.0,4.8,48.4,165647538,22869731764,368486,16430836,2.0,,192.168.1.100
2024-09-22 18:38:58.180396,0,0,179.21601510047913,0.0,0.0,13.3,48.6,165648347,22869732406,368491,16430840,2.0,,192.168.1.100
2024-09-22 18:38:59.267082,0,0,180.30270147323608,0.0,0.0,17.6,48.3,165667641,22869737140,368517,16430861,2.0,,192.168.1.100
2024-09-22 18:39:00.329112,0,0,181.36473083496094,0.0,0.0,3.8,48.3,165669577,22869738607,368531,16430874,2.0,,192.168.1.100
2024-09-22 18:39:01.390789,0,0,182.42640781402588,0.0,0.0,5.7,48.3,165670734,22869739381,368538,16430880,2.0,,192.168.1.100
2024-09-22 18:39:02.455125,0,0,183.4907443523407,0.0,0.0,18.9,48.3,165671426,22869739906,368541,16430882,2.0,,192.168.1.100
2024-09-22 18:39:03.517428,0,0,184.5530469417572,0.0,0.0,23.9,48.3,165672512,22869740821,368550,16430890,2.0,,192.168.1.100
2024-09-22 18:39:04.580776,0,0,185.61639499664307,0.0,0.0,28.9,48.2,165676073,22869751627,368572,16430912,2.0,,192.168.1.100
2024-09-22 18:39:05.674228,0,0,186.7098467350006,0.0,0.0,11.5,48.2,165695781,22869756493,368601,16430935,2.0,,192.168.1.100
2024-09-22 18:39:06.737059,0,0,187.77267837524414,0.0,0.0,3.3,48.2,165697630,22869757792,368611,16430943,2.0,,192.168.1.100
2024-09-22 18:39:07.799479,0,0,188.83509826660156,0.0,0.0,6.1,48.3,165698322,22869758317,368614,16430945,2.0,,192.168.1.100
2024-09-22 18:39:08.860292,0,0,189.89591145515442,0.0,0.0,11.1,48.2,165699248,22869759076,368621,16430951,2.0,,192.168.1.100
2024-09-22 18:39:09.960630,0,0,190.99624943733215,0.0,0.0,19.6,47.6,165700405,22869759850,368628,16430957,2.0,,192.168.1.100
2024-09-22 18:39:11.024795,0,0,192.06041359901428,0.0,0.0,3.8,47.6,165701562,22869760624,368635,16430963,2.0,,192.168.1.100
2024-09-22 18:39:12.088165,0,0,193.12378358840942,0.0,0.0,5.2,47.6,165720973,22869765491,368663,16430984,2.0,,192.168.1.100
2024-09-22 18:39:13.154045,0,0,194.18966388702393,0.0,0.0,3.8,47.6,165722643,22869767176,368677,16430998,2.0,,192.168.1.100
2024-09-22 18:39:14.217355,0,0,195.2529742717743,0.0,0.0,11.0,47.6,165723452,22869767818,368682,16431002,2.0,,192.168.1.100
2024-09-22 18:39:15.280472,0,0,196.31609082221985,0.0,0.0,9.5,47.8,165724792,22869768937,368692,16431011,2.0,,192.168.1.100
